"gene","logFC","logCPM","PValue","FDR"
"PHF2|5253",0.392528033209821,5.67259747508725,4.99022318387813e-06,4.91018829447536e-05
"SLC25A5|292",-0.503842829690077,8.57842452298305,5.01244130865083e-06,4.92890062017331e-05
"CCDC58|131076",-0.466337694609193,4.41192877445711,5.04513248076571e-06,4.95400377734835e-05
"PDCD6|10016",-0.442818008173108,7.04804519396264,5.04575574043602e-06,4.95400377734835e-05
"C1QA|712",-0.666146192340983,7.25802967166812,5.04762122648195e-06,4.95400377734835e-05
"P4HA1|5033",0.494659620143107,6.60756959507469,5.06338020858386e-06,4.96367320862773e-05
"DNAJB4|11080",0.466918632542376,3.96188630014933,5.06392013166709e-06,4.96367320862773e-05
"E2F8|79733",-0.630157404343988,4.0295392419679,5.07615399087845e-06,4.97249970137005e-05
"RUNX1T1|862",1.27879636875036,1.26578122000516,5.09827096114325e-06,4.9909901163792e-05
"MARK4|57787",0.409663729353348,5.74958854420925,5.13751644375613e-06,5.02621446743333e-05
"NLRC5|84166",-0.700245887824973,4.65642375570374,5.15697619690307e-06,5.04019699977855e-05
"COMMD4|54939",-0.460770298115588,5.69747955956802,5.15835474488668e-06,5.04019699977855e-05
"NRBF2|29982",0.44306131476182,4.69886538907048,5.20528235238138e-06,5.08282453673563e-05
"KIAA0802|23255",1.01428202332846,2.32590609771116,5.25787832368733e-06,5.13092955047283e-05
"PPL|5493",0.718977527696097,7.22870033485034,5.27452422654908e-06,5.1439137786339e-05
"CCDC88A|55704",0.567378019390218,4.60818115767283,5.27898267893118e-06,5.14500343499122e-05
"GLI2|2736",0.903291215051138,4.00649058145648,5.3589490821025e-06,5.21959540788141e-05
"FAM65A|79567",0.417686584431951,6.15977342019528,5.3622962109672e-06,5.21959540788141e-05
"GPR114|221188",-1.21242478714489,0.976669122593026,5.36883067401425e-06,5.22265467777292e-05
"VTCN1|79679",-1.25594932096534,7.53994422970708,5.47312158298364e-06,5.3207449025483e-05
"METTL8|79828",-0.417442503632996,4.22148255393151,5.48117335906304e-06,5.32108947816261e-05
"MRPS26|64949",-0.457136468828702,6.2286846887537,5.48614259422708e-06,5.32108947816261e-05
"ORMDL2|29095",-0.501340350970903,5.44579771385756,5.487819113061e-06,5.32108947816261e-05
"OAS3|4940",-0.814806670048264,7.72734555983611,5.48967342506732e-06,5.32108947816261e-05
"TMEM223|79064",-0.475263927271883,5.16117850211887,5.49198673742599e-06,5.32108947816261e-05
"POLD2|5425",-0.425791385360219,7.13784917996848,5.49420889036856e-06,5.32108947816261e-05
"PLK1|5347",-0.57962566968928,6.1958694911855,5.5120432978607e-06,5.33500658351709e-05
"CALCRL|10203",0.602886006505158,3.53732949471952,5.54970509240063e-06,5.36808471845963e-05
"IGJ|3512",-1.60024340883695,6.359967432593,5.56360782247175e-06,5.37815422838936e-05
"ATP6V0B|533",-0.525202785359033,7.57524239579102,5.56933682814896e-06,5.38031479401918e-05
"ME2|4200",-0.411681932739256,5.62899232345233,5.60690592984684e-06,5.41321281590668e-05
"MAPKBP1|23005",0.510019919490793,4.50643327699197,5.65317551725448e-06,5.45446427256903e-05
"CCHCR1|54535",-0.51971445642113,4.85340538358235,5.65712105348732e-06,5.45485329384165e-05
"BUD31|8896",-0.419221976700703,6.50301954978992,5.69454982646386e-06,5.48750768321132e-05
"GNB3|2784",1.0170652782131,0.71244254037187,5.78395791524664e-06,5.56962298175708e-05
"AUP1|550",-0.332857837412609,7.61112703825999,5.78699705877741e-06,5.56962298175708e-05
"CACNG4|27092",1.10682766730978,5.85269550886202,5.79343009633372e-06,5.57233167104578e-05
"CERK|64781",0.525202974258326,6.045086977038,5.86597583202803e-06,5.63858688123593e-05
"CXorf38|159013",-0.46749856316368,3.95130147561578,5.94292137964396e-06,5.70898604648392e-05
"WTIP|126374",0.605554042104817,4.53357887564648,5.94994001855257e-06,5.71216498414533e-05
"IKBKE|9641",-0.558809207380882,4.79740265174099,5.97952659679442e-06,5.73699252735435e-05
"ATP5J2|9551",-0.575705181266909,7.89768705707203,5.98397381128293e-06,5.73768447820335e-05
"LCN2|3934",-1.15869705736078,8.51180582677807,5.99298153393577e-06,5.74274565283615e-05
"SECTM1|6398",-0.906042308908191,5.70318454286515,6.00228117795514e-06,5.74808009075443e-05
"CDR2|1039",0.400223660774833,4.06849220048489,6.00802004484805e-06,5.750000041679e-05
"TAPBPL|55080",-0.687740737819005,6.05929262096897,6.03074436959062e-06,5.76816351225627e-05
"TRIM45|80263",-0.528913206309456,3.71899587594997,6.08416426392592e-06,5.81564528244539e-05
"PPIL5|122769",-0.51231707057713,3.43621129018496,6.09327386548421e-06,5.82073971802676e-05
"FAR2|55711",-0.986903232032097,2.46222216005483,6.10692449674991e-06,5.8301630703938e-05
"MC4R|4160",-1.7997443657944,0.673950285834371,6.11485164554506e-06,5.83235836484902e-05
"POLR2D|5433",-0.363508132846287,5.27039163678678,6.11679898644793e-06,5.83235836484902e-05
"TMEM183A|92703",-0.40757876490153,6.41096581183626,6.21851001591327e-06,5.92567052815893e-05
"PJA2|9867",0.37103622103858,6.41894732021276,6.25431358956816e-06,5.95610234791342e-05
"MRPL52|122704",-0.548030063998127,5.32375250543068,6.28056380730071e-06,5.97740433057006e-05
"TMEM219|124446",-0.411970309424218,6.8359521504745,6.35378734542096e-06,6.04335832811225e-05
"C14orf147|171546",-0.429874948612575,5.97058895572361,6.37081415104102e-06,6.05581278468399e-05
"PPP1R3B|79660",0.639437942067673,4.23289856657721,6.39537131164755e-06,6.075405479831e-05
"KSR1|8844",0.571167992865651,4.40998592366437,6.43598463430362e-06,6.11021747124793e-05
"LIX1L|128077",0.544531613244314,4.41856785730279,6.44285006063484e-06,6.11296661021047e-05
"LOC400043|400043",-1.03307119027462,5.37684870753784,6.46318974291491e-06,6.12848884551396e-05
"SMTN|6525",0.564989898963656,5.57260217442608,6.48787660310459e-06,6.14811149607431e-05
"APOBEC3D|140564",-0.803265903262007,2.38586391881663,6.49471053737077e-06,6.15080243327014e-05
"TBPL1|9519",-0.470081143865709,4.25919485001908,6.50048011927491e-06,6.15248268941084e-05
"CDCA3|83461",-0.559999751682282,4.80519753752508,6.53478244671143e-06,6.18114956369221e-05
"COX7B|1349",-0.620504480494837,7.37594312222627,6.57698011779426e-06,6.21474705487178e-05
"SLAMF1|6504",-1.00527406517181,-0.0726697778239304,6.57837372520358e-06,6.21474705487178e-05
"C11orf31|280636",-0.491876858571555,6.16083828600233,6.58662405452185e-06,6.21872616895045e-05
"PARD3B|117583",0.595597283270927,2.70445938685246,6.59373892706331e-06,6.22162902805441e-05
"VPS13B|157680",0.407688437038846,5.29888380722245,6.64999684896196e-06,6.27086965567454e-05
"BUB3|9184",-0.346505858910461,6.69364833723397,6.67103275873547e-06,6.28317926006929e-05
"C13orf18|80183",0.679877326956946,2.13611593857371,6.6712111761889e-06,6.28317926006929e-05
"TUBB2B|347733",1.73984282557247,3.75389519754408,6.67749414835173e-06,6.28525259110442e-05
"KCNJ10|3766",-1.06937758618235,0.80839011551164,6.70900988142635e-06,6.31105944801982e-05
"CXCL17|284340",-1.54363547384505,6.42218482840643,6.73675340555917e-06,6.33328850379766e-05
"C4orf49|84709",1.0485571674486,1.02799038814856,6.74868372635283e-06,6.34063335583327e-05
"C5orf39|389289",-0.952360850025323,0.745882356668362,6.79251585108567e-06,6.37460950151534e-05
"SNX31|169166",-1.67124054687244,0.283191854958164,6.79312565230643e-06,6.37460950151534e-05
"ADCY6|112",0.469387094640782,5.26243637976356,6.82398066101159e-06,6.3996637149158e-05
"ROR1|4919",0.857721093869954,3.55120848924089,6.83499212972907e-06,6.40608909346914e-05
"PSMB1|5689",-0.463494618844679,6.99776416841315,6.85191551880908e-06,6.41804422592099e-05
"TMEM171|134285",-1.06368243840008,0.148279407765924,6.88579131585838e-06,6.44585413209138e-05
"TTBK2|146057",0.548190933103494,1.66998593106666,6.89135171512013e-06,6.44714004016616e-05
"HAUS4|54930",-0.542617837687448,5.12192731693457,6.91191889042418e-06,6.4614833210604e-05
"TRIM16|10626",0.577077291968882,4.40224295626178,6.9150753380788e-06,6.4614833210604e-05
"SLC25A19|60386",-0.445393068910388,4.44123893134966,6.92554654935113e-06,6.46734331797805e-05
"GATSL1|389523",0.814984354871711,1.1997273901357,7.0005755708282e-06,6.53344625546567e-05
"TRIB2|28951",0.716632254186582,6.16588358942516,7.02025510954129e-06,6.54784424178234e-05
"ZNF76|7629",-0.401697106328969,5.31615329277018,7.0626223356673e-06,6.58337296288988e-05
"MRPS21|54460",-0.542092495289969,6.47618900295771,7.07565761291007e-06,6.59153367097412e-05
"ODF3B|440836",-0.865280271342489,3.57617669713513,7.14018108576023e-06,6.64762083069056e-05
"NSUN4|387338",-0.351109511414305,5.31590863683409,7.22309685729408e-06,6.7207533840164e-05
"KCNJ4|3761",1.62770197516324,0.201393644902398,7.2350263794922e-06,6.72778811701693e-05
"SFRS7|6432",-0.253748283451961,6.98503231186486,7.26222762390327e-06,6.74900683044577e-05
"MTM1|4534",-0.502467261255654,4.73962440862032,7.31064718998378e-06,6.78990688049217e-05
"CLGN|1047",-1.14067515625798,4.89717064351461,7.34064651624377e-06,6.81365977719335e-05
"FZD2|2535",0.77766054452796,5.04069649656607,7.38061720871712e-06,6.84663399982138e-05
"MPDZ|8777",0.573512094202199,4.28387121369658,7.38648897404931e-06,6.84795567196781e-05
"LOC399959|399959",0.989195215316854,5.37694897529757,7.43061939403303e-06,6.88472370930894e-05
"EIF4E3|317649",-0.59963021787448,5.4162704082604,7.43714489273476e-06,6.88662622989913e-05
"FGF19|9965",2.33495276843841,1.58318952188041,7.47365159641533e-06,6.91627169069709e-05
"SIRPG|55423",-1.0454764775757,0.646826674173983,7.49507129696642e-06,6.93192810222137e-05
"GOPC|57120",0.360235569851557,5.31023304077002,7.50058603696283e-06,6.93286460883497e-05
"GDPD5|81544",0.846370903837749,4.76859004342193,7.50992857188762e-06,6.93733593752234e-05
"SIRT7|51547",-0.40611619799534,4.33873047147026,7.55348785594459e-06,6.97339085693589e-05
"TUBA1C|84790",-0.427158259295722,8.73629030586017,7.58178281478814e-06,6.99531896734108e-05
"MYO7A|4647",-0.742223942038193,3.24455819029058,7.6017874103874e-06,7.00957630733866e-05
"CREB3L2|64764",0.459658802114267,6.50220705973499,7.62454590564914e-06,7.0263544225668e-05
"PSMB3|5691",-0.537934793774979,7.15673038164526,7.6717035148399e-06,7.06558387709448e-05
"LOC729991|729991",-0.512948681285364,4.5893651812806,7.69410320753061e-06,7.07870656082211e-05
"TRIM47|91107",-0.671067533196463,6.26234747534884,7.69514564764999e-06,7.07870656082211e-05
"OVOL2|58495",-0.545694537470218,4.25685010178654,7.73367179237472e-06,7.10989921974796e-05
"DUT|1854",-0.452258970090288,6.16746687478104,7.74373983970825e-06,7.11490750546941e-05
"TBCC|6903",-0.450306140230823,5.62537057047367,7.75957307080589e-06,7.12520368022301e-05
"NDUFS7|374291",-0.466879676005879,5.66806619700707,7.7875834845258e-06,7.14666257915452e-05
"RAB11FIP2|22841",0.475007853413404,5.26825191346929,7.80648654667518e-06,7.15974308113467e-05
"FUCA2|2519",-0.383838301643479,6.06628252526196,7.8484151965921e-06,7.19391342930487e-05
"FLAD1|80308",-0.356419677188093,6.2742745481278,7.85639640515726e-06,7.19694516615209e-05
"NDUFB2|4708",-0.530999861386008,6.1990517274356,7.90184619888401e-06,7.23427643380588e-05
"MITD1|129531",-0.36944073996509,3.62763175712225,7.908463205856e-06,7.23603237712279e-05
"ANKRD22|118932",-0.821077570094569,2.04358563224419,7.93765438661844e-06,7.25842873512692e-05
"HLA-L|3139",-0.748786617284632,0.391734597877509,7.9510790419637e-06,7.2663896835133e-05
"PHYHIP|9796",0.916359085670751,-0.107028148468303,8.0016896944639e-06,7.30830484015716e-05
"ST8SIA2|8128",1.21751340941585,2.52994456770641,8.02166980935623e-06,7.32221063392274e-05
"MAPK13|5603",-0.620693984234632,5.2111708611607,8.05725452707113e-06,7.35033545393177e-05
"MAD2L1|4085",-0.618059738444771,4.78923899991292,8.07012681151132e-06,7.35771952459815e-05
"CD226|10666",-0.740683859811291,-0.488877739175314,8.09882108567928e-06,7.37951159161983e-05
"KARS|3735",-0.387470117356293,7.05067701872684,8.13604196734663e-06,7.40904259344594e-05
"TSEN54|283989",-0.436176390544515,5.10999278800493,8.38982560171619e-06,7.63563383220022e-05
"PDE5A|8654",0.679271647967224,2.67794687370703,8.47876404219238e-06,7.71201934351568e-05
"NDC80|10403",-0.618914942760239,4.09509547926595,8.49951449963029e-06,7.72632962100395e-05
"NDP|4693",-1.39977756876297,3.63456821346761,8.58818712872933e-06,7.80233000562259e-05
"RAD51AP1|10635",-0.536379961710936,4.47430151975705,8.6269819423823e-06,7.83295371053921e-05
"PCDHGB7|56099",0.96959202284006,3.32643837196938,8.65500840024946e-06,7.85376985005547e-05
"NDUFA1|4694",-0.581415120835959,6.94022410335607,8.69290024167787e-06,7.8835082933803e-05
"C21orf82|114036",-0.982218843576368,-0.133752720390449,8.71199211279914e-06,7.89617225102966e-05
"PPIH|10465",-0.507275691397942,5.2865068142588,8.75335425888516e-06,7.92899424897486e-05
"DKC1|1736",-0.352430549343668,6.2677492163662,8.78058623267434e-06,7.94898573762211e-05
"TBX21|30009",-0.932349008410023,-0.504268664089872,8.82187789282717e-06,7.98167436378646e-05
"FRMD3|257019",-0.953851360419792,1.27596749199346,8.85002926083292e-06,8.00244278259343e-05
"C2orf47|79568",-0.355592179073717,4.43281779547305,8.85659219595021e-06,8.00367741933317e-05
"GPBAR1|151306",-0.646081535541933,0.592809033334301,8.872747784231e-06,8.01357437708933e-05
"MRPL24|79590",-0.468209083883694,6.30216465733774,8.88049737556844e-06,8.01587216215583e-05
"SP100|6672",-0.470780073114744,6.40359439789535,8.89444712250799e-06,8.02376047097249e-05
"MINA|84864",-0.332876012784108,5.54001811428262,8.91754272942827e-06,8.03768343319075e-05
"DCLRE1C|64421",-0.410182041454219,4.56412956149882,8.92032014242678e-06,8.03768343319075e-05
"RAD54L|8438",-0.579134019091476,4.15698696262533,8.95940998991283e-06,8.06818446986361e-05
"LPXN|9404",-0.432266522888329,3.74442085128998,8.98053212846182e-06,8.08247891561564e-05
"CENPN|55839",-0.467427321669666,4.46800720571488,8.99047628619597e-06,8.0867023557904e-05
"C1orf194|127003",-1.73944159517849,2.66714687401995,9.02785900215983e-06,8.11255198186261e-05
"THOC4|10189",-0.500982720738038,6.13529291520163,9.0297513454851e-06,8.11255198186261e-05
"GEMIN6|79833",-0.442485921184498,3.66352771582135,9.09549324913222e-06,8.16685134363773e-05
"CD7|924",-0.827776132778018,2.85356159969456,9.14624382104261e-06,8.20763453381324e-05
"ABL2|27",0.382901257296325,4.9679668863732,9.23007759357949e-06,8.27804105204022e-05
"TIGIT|201633",-0.962448504979428,0.805197987867451,9.23665772034109e-06,8.27912061906475e-05
"BDH1|622",-0.658009065874198,5.50047776168839,9.24518690562295e-06,8.28194491912088e-05
"C10orf125|282969",-0.687129051705796,3.38064808908128,9.29417011275472e-06,8.31694950922061e-05
"VAT1|10493",0.425355403799986,7.34658521054714,9.29506468301102e-06,8.31694950922061e-05
"C18orf21|83608",-0.504808798623502,3.93178257764122,9.350038012302e-06,8.36127963713348e-05
"RPF1|80135",-0.344488524151371,5.34913745261463,9.38652581840212e-06,8.38903720705597e-05
"EIF4EBP3|8637",-0.706594556486752,4.55609298968927,9.40562833155325e-06,8.40123379800397e-05
"CLEC2B|9976",0.613934739244201,3.21506928927523,9.46340262006362e-06,8.44391530513542e-05
"MDP1|145553",-0.482526606971116,2.98673382722701,9.46437938610542e-06,8.44391530513542e-05
"GEFT|115557",0.651464496621081,4.54436617328321,9.47391744450991e-06,8.44393213559622e-05
"RND3|390",0.630140352834738,5.57017776056285,9.47536510832539e-06,8.44393213559622e-05
"PPARGC1A|10891",1.58131706001597,1.18701935729551,9.52360125191368e-06,8.48200900394556e-05
"MAB21L2|10586",1.49291337362179,-0.590900061291236,9.70515116411931e-06,8.63870651885972e-05
"CLNS1A|1207",-0.589378640376262,7.23946876060649,9.71361547904305e-06,8.6412457979078e-05
"ITPR2|3709",0.848659230228646,5.59778953255125,9.7566502249689e-06,8.67451829181848e-05
"CCNB2|9133",-0.572095951193438,5.67897646978899,9.76639435045451e-06,8.67817118307265e-05
"SKAP1|8631",-0.797431512070857,4.04975585323218,9.79257208215293e-06,8.69641392693616e-05
"FAM135B|51059",1.66676419051388,0.945204169427571,9.89567789840454e-06,8.78291319639951e-05
"CD72|971",-0.584403000400111,2.09464570198969,9.92214466377113e-06,8.80133097220113e-05
"TOMM6|100188893",-0.481702424418063,7.18862382455338,1.01634262318116e-05,9.01016698581849e-05
"LOC647309|647309",-1.58961175435119,4.50376481671969,1.02581408214129e-05,9.08890164033008e-05
"UBE2E1|7324",-0.385596555476675,6.82078664946203,1.02674995000838e-05,9.09196232327717e-05
"RNASE1|6035",-0.76138678468598,8.62023919346773,1.03214366730148e-05,9.1344714556181e-05
"SEC24D|9871",0.421252668143167,5.83236686650041,1.03387810529404e-05,9.14456573430381e-05
"C6orf125|84300",-0.47906600299127,5.83194847291978,1.03937686782625e-05,9.18792444756398e-05
"WFIKKN2|124857",1.54750447554777,0.397771338023466,1.04333394026614e-05,9.21359694749445e-05
"MFGE8|4240",0.802245598515946,8.59691186864989,1.04347769832004e-05,9.21359694749445e-05
"ACN9|57001",-0.495607198724317,4.72773519438265,1.04423907226142e-05,9.21503580157799e-05
"DACH1|1602",1.06406425291444,4.46914892830281,1.04684151749329e-05,9.23271049706711e-05
"FAM54A|113115",-0.613496581110459,2.51591464065827,1.05099746668647e-05,9.26405837979673e-05
"ADCK2|90956",-0.430396943931269,5.6355867865756,1.05562063366663e-05,9.29948634887443e-05
"TMEM14B|81853",-0.511703705968748,6.20128505373505,1.05813347382058e-05,9.31207573585109e-05
"IL18R1|8809",0.765965281545562,1.31601672918209,1.05825914265468e-05,9.31207573585109e-05
"IER3IP1|51124",-0.463576925845012,5.67688763730101,1.06441872323327e-05,9.35637686953712e-05
"NSUN5|55695",-0.365258491540106,5.39403035327128,1.06450888209813e-05,9.35637686953712e-05
"NPDC1|56654",0.749432422696598,6.16474570165165,1.06717562427902e-05,9.37446516729755e-05
"GJA3|2700",-1.42849320842458,1.26604405403185,1.07232027899348e-05,9.41428732965823e-05
"TREM2|54209",-0.715756336263026,4.13244819349838,1.08241233174902e-05,9.49747435703881e-05
"TP53INP2|58476",0.527633001163164,5.50171088921158,1.08422463968045e-05,9.50795855719778e-05
"PSRC1|84722",-0.56984574092743,4.60441452337928,1.08864950208155e-05,9.54132822000788e-05
"ENHO|375704",-1.02205161249377,2.57130957412109,1.09641640039669e-05,9.60393410108568e-05
"CD8A|925",-0.913865228253296,3.12157965036139,1.10020868050676e-05,9.63167337755751e-05
"C11orf93|120376",-0.9127269303624,1.96958896271161,1.10352025846278e-05,9.65517526140245e-05
"SGK269|79834",0.433453804675508,5.71552967734355,1.1078572859106e-05,9.68761745924892e-05
"ANKLE1|126549",1.02786357609244,2.76582450962206,1.11036499147676e-05,9.7040354731842e-05
"PLEKHG2|64857",0.725393507970052,6.49988121069534,1.13195086863758e-05,9.88707397966544e-05
"GGN|199720",0.849436462324654,0.986227115558082,1.13500312203618e-05,9.90811398879541e-05
